symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family
SSO,2025-07-07 09:30:00,2025-09-29 09:30:00,0.8208214164998981,1.5617010498046895,6,53.76,2025-09-29 09:30:00,0.25,0.25,444.52777998287485,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-07-14 09:30:00,2025-10-06 09:30:00,0.8295342020915584,2.208954925537107,6,54.38,2025-10-06 09:30:00,0.25,0.25,827.6524340673291,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-07-21 09:30:00,2025-10-13 09:30:00,0.8402035696112353,0.01843307495116875,5,55.02,2025-10-13 09:30:00,0.25,0.25,-410.8852473300333,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-07-28 09:30:00,2025-10-20 09:30:00,0.8610726429902194,0.0,5,56.39,2025-10-20 09:30:00,0.25,0.25,-430.5363214951097,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-08-04 09:30:00,2025-10-27 09:30:00,0.8430194469849202,3.3564915466308562,5,55.27,2025-10-27 09:30:00,0.25,0.25,1256.7360498229682,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-08-11 09:30:00,2025-11-03 09:30:00,0.8546580233132808,2.2187432861328134,5,56.04,2025-11-03 09:30:00,0.25,0.25,682.0426314097663,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-08-18 09:30:00,2025-11-10 09:30:00,0.8736814066162033,0.516507110595704,5,57.29,2025-11-10 09:30:00,0.25,0.25,-178.58714801024968,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-08-25 09:30:00,2025-11-17 09:30:00,0.8703504971028284,0.0,5,57.06,2025-11-17 09:30:00,0.25,0.25,-435.17524855141414,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-09-02 09:30:00,2025-11-25 09:30:00,0.8633262549017626,0.0,5,56.59,2025-11-25 09:30:00,0.25,0.25,-431.66312745088135,EXPIRY,risk_unseen_recent_tp500,broad_market
SSO,2025-09-08 09:30:00,2025-12-01 09:30:00,0.8870744390678524,0.0,5,58.04,2025-12-01 09:30:00,0.25,0.25,-443.5372195339262,EXPIRY,risk_unseen_recent_tp500,broad_market
